id;name;nationality;sex;dob;height;weight;sport;gold;silver;bronze
241752566;Boris Diaw;FRA;male;4/16/82;2.03;115;basketball;0;0;0
478313255;Brice Leverdez;FRA;male;04/09/1986;1.8;75;badminton;0;0;0
44753775;Brigitte Ntiamoah;FRA;female;03/05/1994;1.72;66;athletics;0;0;0
187290528;Camille Abily;FRA;female;12/05/1984;1.68;60;football;0;0;0
373069016;Camille Ayglon Saurina;FRA;female;5/21/85;1.8;66;handball;0;1;0
919018525;Camille Grassineau;FRA;female;09/10/1990;1.65;58;rugby sevens;0;0;0
614590923;Camille Lacourt;FRA;male;4/22/85;2;85;aquatics;0;0;0
510528142;Camille Lecointre;FRA;female;2/25/85;1.59;56;sailing;0;0;1
618435469;Caroline Garcia;FRA;female;10/16/93;1.77;61;tennis;0;0;0
965494911;Caroline Ladagnous;FRA;female;9/22/88;1.72;65;rugby sevens;0;0;0
396948755;Carolle Zahi;FRA;female;06/12/1994;1.7;66;athletics;0;0;0
289009980;Cassandre Beaugrand;FRA;female;5/23/97;1.77;54;triathlon;0;0;0
369221148;Cecilia Berder;FRA;female;12/13/89;1.74;65;fencing;0;0;0
408751160;Cedric Sorhaindo;FRA;male;06/07/1984;1.92;110;handball;0;1;0
978104747;Celine Distel-Bonnet;FRA;female;5/25/87;1.7;59;athletics;0;0;0
582673345;Celine Goberville;FRA;female;9/19/86;1.56;53;shooting;0;0;0
262046958;Charles Kahudi;FRA;male;7/19/86;1.97;104;basketball;0;0;0
889819769;Charline Picon;FRA;female;12/23/84;1.69;57;sailing;1;0;0
403574731;Charlotte Bonnet;FRA;female;2/14/95;1.75;64;aquatics;0;0;0
841791715;Charlotte Lembach;FRA;female;04/01/1988;1.64;57;fencing;0;0;0
347216262;Chloe Bulleux;FRA;female;11/18/91;1.72;65;handball;0;1;0
114831351;Christelle Daunay;FRA;female;12/05/1974;1.62;43;athletics;0;0;0
461859304;Christian Mbilli;FRA;male;4/26/95;1.75;;boxing;0;0;0
134449536;Christophe Lemaitre;FRA;male;06/11/1990;1.9;74;athletics;0;0;1
269551949;Cindy Billaud;FRA;female;03/11/1986;1.67;59;athletics;0;0;0
815034554;Claire Lavogez;FRA;female;6/18/94;1.73;63;football;0;0;0
610018581;Clarisse Agbegnenou;FRA;female;10/25/92;1.64;66;judo;0;1;0
989657937;Clarisse le Bihan;FRA;female;12/14/94;1.72;64;football;0;0;0
112490441;Clement Mignon;FRA;male;1/21/93;1.87;75;aquatics;0;1;0
81383299;Cloe Hache;FRA;female;12/11/1997;1.71;62;aquatics;0;0;0
606804046;Coralie Balmy;FRA;female;06/02/1987;1.8;67;aquatics;0;0;0
354553687;Cynthia Vanessa Vescan;FRA;female;02/07/1992;1.7;74;wrestling;0;0;0
884034589;Cyril Graff;FRA;male;09/11/1980;1.7;64;shooting;0;0;0
733143674;Cyril Tommasone;FRA;male;07/04/1987;1.71;62;gymnastics;0;0;0
13038806;Cyrille Carre;FRA;male;04/11/1984;1.84;75;canoe;0;0;0
243473518;Cyrille Maret;FRA;male;08/11/1987;1.89;108;judo;0;0;1
642505944;Damien Cler;FRA;male;10/02/1983;1.85;95;rugby sevens;0;0;0
534791286;Damien Joly;FRA;male;06/04/1992;1.89;72;aquatics;0;0;0
642681406;Daniel Jerent;FRA;male;06/04/1991;1.89;84;fencing;1;0;0
702422699;Daniel Narcisse;FRA;male;12/16/79;1.89;93;handball;0;1;0
879435329;Danny Pinheiro Rodrigues;FRA;male;4/16/85;1.61;57;gymnastics;0;0;0
86795736;Delphine Lansac;FRA;female;7/18/95;1.69;60;badminton;0;0;0
384593486;Denis Gargaud Chanut;FRA;male;7/22/87;1.81;76;canoe;1;0;0
536351159;Dimitri Bascou;FRA;male;7/20/87;1.81;80;athletics;0;0;1
772686625;Dorian Coninx;FRA;male;1/28/94;1.81;70;triathlon;0;0;0
151172719;Dorian Mortelette;FRA;male;11/24/83;1.95;90;rowing;0;0;0
557320685;Earvin Ngapeth;FRA;male;02/12/1991;1.94;101;volleyball;0;0;0
777815800;Elea Mariama Diarra;FRA;female;03/08/1990;1.76;56;athletics;0;0;0
592765424;Elie Konki;FRA;male;04/06/1992;1.7;;boxing;0;0;0
855475470;Elise Bussaglia;FRA;female;9/24/85;1.63;54;football;0;0;0
699007358;Elodie Clouvel;FRA;female;1/14/89;1.82;69;modern pentathlon;0;1;0
557773110;Elodie Guiglion;FRA;female;1/28/90;1.66;63;rugby sevens;0;0;0
839282607;Elodie Ravera-Scaramozzino;FRA;female;9/19/95;1.77;70;rowing;0;0;0
310110976;Elodie Thomis;FRA;female;8/13/86;1.68;60;football;0;0;0
561775789;Emilie Andeol;FRA;female;10/30/87;1.7;97;judo;1;0;0
466069449;Emilie Menuet;FRA;female;9/27/91;1.55;44;athletics;0;0;0
585502953;Emmanuel Lebesson;FRA;male;4/24/88;1.8;75;table tennis;0;0;0
282037284;Endy Miyem;FRA;female;5/15/88;1.88;87;basketball;0;0;0
968294058;Enzo Khasz;FRA;male;8/13/93;2.03;105;aquatics;0;0;0
484934440;Enzo Lefort;FRA;male;9/29/91;1.91;80;fencing;0;1;0
250274348;Eric Delaunay;FRA;male;12/04/1987;1.78;83;shooting;0;0;0
585533638;Erwan le Pechoux;FRA;male;1/13/82;1.71;65;fencing;0;1;0
317848923;Estelle Mossely;FRA;female;8/19/92;1.68;;boxing;1;0;0
38750795;Estelle Nze-Minko;FRA;female;08/11/1991;1.78;67;handball;0;1;0
182669270;Etienne Hubert;FRA;male;1/27/88;1.85;86;canoe;0;0;0
446528894;Eugenie le Sommer;FRA;female;5/18/89;1.61;58;football;0;0;0
146876427;Fabien Gilot;FRA;male;4/27/84;1.92;87;aquatics;0;1;0
775503680;Fanny Deberghes;FRA;female;2/21/94;1.7;65;aquatics;0;0;0
816581601;Fanny Horta;FRA;female;1/22/86;1.66;63;rugby sevens;0;0;0
742843800;Fantine Lesaffre;FRA;female;11/10/1994;1.8;57;aquatics;0;0;0
28413973;Florent Manaudou;FRA;male;11/12/1990;1.99;99;aquatics;0;2;0
838021254;Florent Pietrus;FRA;male;1/19/81;2.01;103;basketball;0;0;0
686164081;Floria Guei;FRA;female;05/02/1990;1.66;53;athletics;0;0;0
819262216;Florian Carvalho;FRA;male;03/09/1989;1.83;70;athletics;0;0;0
463142259;Floriane Gnafoua;FRA;female;1/30/96;1.58;60;athletics;0;0;0
76848119;Franck Lafitte;FRA;male;03/08/1989;2.03;94;volleyball;0;0;0
101987317;Franck Solforosi;FRA;male;09/10/1984;1.84;70;rowing;0;0;1
410698560;Francois Pervis;FRA;male;10/16/84;1.8;88;cycling;0;0;1
870194844;Frederick Bousquet;FRA;male;04/08/1981;1.88;84;aquatics;0;0;0
116766804;Gael Monfils;FRA;male;09/01/1986;1.93;84;tennis;0;0;0
767593736;Gaelle Skrela;FRA;female;1/24/83;1.77;70;basketball;0;0;0
941626270;Gaelle Verlaine Nayo Ketchanke;FRA;female;4/20/88;1.74;74;weightlifting;0;0;0
918357805;Gauthier Grumier;FRA;male;5/29/84;1.91;83;fencing;1;0;1
694977579;Gauthier Klauss;FRA;male;12/17/87;1.71;65;canoe;0;0;1
285564872;Germain Chardin;FRA;male;5/15/83;1.95;90;rowing;0;0;0
947906397;Gevrise Emane;FRA;female;7/27/82;1.62;70;judo;0;0;0
991427076;Gilles Simon;FRA;male;12/27/84;1.83;70;tennis;0;0;0
870019483;Giovanni Battista Bardis;FRA;male;5/21/87;1.77;85;weightlifting;0;0;0
848853741;Gnonsiane Niombla;FRA;female;07/09/1990;1.72;69;handball;0;1;0
537810856;Grace Zaadi Deuna;FRA;female;07/07/1993;1.71;66;handball;0;1;0
160584680;Gregory Bauge;FRA;male;1/31/85;1.81;100;cycling;0;0;1
517601975;Gregory Bourdy;FRA;male;4/25/82;1.8;70;golf;0;0;0
266128648;Gregory Mallet;FRA;male;3/21/84;1.96;84;aquatics;0;0;0
282490475;Griedge Mbock Bathy;FRA;female;2/26/95;1.72;64;football;0;0;0
428363139;Guillaume Raineau;FRA;male;6/29/86;1.87;71;rowing;0;0;1
125360707;Guy-Elphege Anouman;FRA;male;6/13/94;1.77;75;athletics;0;0;0
3322965;Gwladys Epangue;FRA;female;8/15/83;1.78;88;taekwondo;0;0;0
302633574;Gwladys Nocera Pucet;FRA;female;5/22/75;1.68;62;golf;0;0;0
753076822;Haby Niare;FRA;female;6/26/93;1.76;66;taekwondo;0;1;0
112459852;Harold Correa;FRA;male;6/26/88;1.9;81;athletics;0;0;0
101286340;Hassan Amzile;FRA;male;06/05/1988;1.83;;boxing;0;0;0
833977823;Helena Ciak;FRA;female;12/15/89;1.97;89;basketball;0;0;0
382923791;Helene Defrance;FRA;female;08/11/1986;1.79;66;sailing;0;0;1
189823124;Helene Lefebvre;FRA;female;2/26/91;1.7;69;rowing;0;0;0
402716810;Hugo Boucheron;FRA;male;5/30/93;1.95;90;rowing;0;0;0
701378766;Igor Kovacevic;FRA;male;11/03/1988;1.9;85;aquatics;0;0;0
61576654;Isabelle Yacoubou;FRA;female;4/21/86;1.9;104;basketball;0;0;0
142475326;Jade le Pesq;FRA;female;10/12/1992;1.63;63;rugby sevens;0;0;0
23042514;Jean Baptiste Bernaz;FRA;male;7/18/87;1.9;80;sailing;0;0;0
472715886;Jean Quiquampoix;FRA;male;11/03/1995;1.89;85;shooting;0;1;0
601724690;Jean-Charles Valladont;FRA;male;3/20/89;1.8;83;archery;0;1;0
858350003;Jean-Michel Lucenay;FRA;male;4/25/78;1.86;78;fencing;1;0;0
984646645;Jean-Paul Tony Helissey;FRA;male;3/28/90;1.77;77;fencing;0;1;0
317188820;Jeanine Assani Issouf;FRA;female;8/17/92;1.7;53;athletics;0;0;0
488021170;Jenia Grebennikov;FRA;male;8/13/90;1.88;85;volleyball;0;0;0
393564226;Jennifer Galais;FRA;female;03/07/1992;1.69;59;athletics;0;0;0
626532715;Jennifer Troncy;FRA;female;1/26/86;1.57;58;rugby sevens;0;0;0
787131282;Jeremie Azou;FRA;male;04/02/1989;1.78;71;rowing;1;0;0
464988921;Jeremie Mion;FRA;male;07/05/1989;1.87;74;sailing;0;0;0
841582256;Jeremy Aicardi;FRA;male;11/26/88;1.78;83;rugby sevens;0;0;0
862582190;Jeremy Cadot;FRA;male;11/07/1986;1.85;78;fencing;0;1;0
867045332;Jeremy Monnier;FRA;male;05/05/1989;1.75;65;shooting;0;0;0
222564871;Jeremy Rencurel;FRA;male;4/13/95;1.81;83;cycling;0;0;0
528202320;Jeremy Stravius;FRA;male;7/14/88;1.9;87;aquatics;0;1;0
844470576;Jessica Houara;FRA;female;9/29/87;1.61;53;football;0;0;0
16153353;Jessy Tremouliere;FRA;female;7/29/92;1.8;73;rugby sevens;0;0;0
930912011;Jimmy Vicaut;FRA;male;2/27/92;1.88;83;athletics;0;0;0
476728230;Jo-Wilfried Tsonga;FRA;male;4/17/85;1.88;93;tennis;0;0;0
363167392;Joffrey Lauvergne;FRA;male;9/30/91;2.09;115;basketball;0;0;0
637083466;Jonathan Laugel;FRA;male;1/30/93;1.94;100;rugby sevens;0;0;0
609847913;Jonathan Lobert;FRA;male;4/30/85;1.95;100;sailing;0;0;0
778006833;Jonathan Moriame;FRA;male;6/19/84;2.03;100;aquatics;0;0;0
151605048;Jordan Coelho;FRA;male;04/02/1992;1.83;75;aquatics;0;0;0
89037230;Jordan Pothain;FRA;male;10/14/94;1.87;74;aquatics;0;0;0
692369210;Joris Daudet;FRA;male;02/12/1991;1.84;78;cycling;0;0;0
491045243;Josephine Jacques Andre Coquin;FRA;female;9/21/90;1.7;51;fencing;0;0;0
396350226;Julian Alaphilippe;FRA;male;06/11/1992;1.73;62;cycling;0;0;0
303814544;Julien Absalon;FRA;male;8/16/80;1.8;68;cycling;0;0;0
712150971;Julien Candelon;FRA;male;07/08/1980;1.7;80;rugby sevens;0;0;0
867157773;Julien Gobaux;FRA;male;12/11/1990;1.67;62;gymnastics;0;0;0
774410191;Julien Quesne;FRA;male;8/16/80;1.85;88;golf;0;0;0
962879306;Julien d'Ortoli;FRA;male;10/07/1983;1.8;75;sailing;0;0;0
203006331;Justine Fedronic;FRA;female;05/11/1991;1.68;54;athletics;0;0;0
219399568;Kadidiatou Diani;FRA;female;04/01/1995;1.68;57;football;0;0;0
721642129;Kafetien Gomis;FRA;male;3/23/80;1.85;70;athletics;0;0;0
419664403;Karen Tebar;FRA;female;9/19/64;1.59;57;equestrian;0;0;0
423872774;Karim Laghouag;FRA;male;08/04/1975;1.77;70;equestrian;1;0;0
696191181;Karine Icher;FRA;female;1/26/79;1.72;66;golf;0;0;0
478863771;Kentin Mahe;FRA;male;5/22/91;1.86;83;handball;0;1;0
206971699;Kenza Dali;FRA;female;7/31/91;1.65;60;football;0;0;0
966461542;Kevin Bouly;FRA;male;4/26/81;1.77;94;weightlifting;0;0;0
262171881;Kevin Campion;FRA;male;5/23/88;1.83;63;athletics;0;0;0
385550989;Kevin Mayer;FRA;male;02/10/1992;1.86;77;athletics;0;1;0
73691099;Kevin Menaldo;FRA;male;07/12/1992;1.76;66;athletics;0;0;0
78313591;Kevin Staut;FRA;male;11/15/80;1.82;70;equestrian;1;0;0
958136860;Kevin Tillie;FRA;male;11/02/1990;2;85;volleyball;0;0;0
30949158;Kevin le Roux;FRA;male;05/11/1989;2.09;98;volleyball;0;0;0
18654335;Kheira Hamraoui;FRA;female;1/13/90;1.79;69;football;0;0;0
650765839;Kilian le Blouch;FRA;male;10/07/1989;1.71;70;judo;0;0;0
579217144;Kim Tillie;FRA;male;7/15/88;2.11;105;basketball;0;0;0
819640840;Kristina Mladenovic;FRA;female;5/14/93;1.84;66;tennis;0;0;0
292420209;Kseniya Moustafaeva;FRA;female;06/08/1995;1.63;50;gymnastics;0;0;0
556419347;Laetitia Kamba;FRA;female;01/10/1987;1.87;78;basketball;0;0;0
624409158;Laetitia Payet;FRA;female;10/02/1985;1.5;48;judo;0;0;0
283796525;Laetitia Philippe;FRA;female;4/30/91;1.73;61;football;0;0;0
329123221;Lara Grangeon;FRA;female;9/21/91;1.73;60;aquatics;0;0;0
151499815;Laura Auge;FRA;female;1/17/92;1.75;60;aquatics;0;0;0
69085100;Laura Glauser;FRA;female;8/20/93;1.78;65;handball;0;1;0
360874773;Laura Marino;FRA;female;07/02/1993;1.68;55;aquatics;0;0;0
88108486;Lauren Rembi;FRA;female;03/09/1992;1.78;60;fencing;0;0;0
542188232;Laurence Brize;FRA;female;07/12/1976;1.58;55;shooting;0;0;0
410803236;Laurie Berthon;FRA;female;8/26/91;1.69;69;cycling;0;0;0
822053837;Laurisa Landre;FRA;female;10/27/85;1.74;67;handball;0;1;0
806871935;Lea Jamelot;FRA;female;11/28/92;1.68;65;canoe;0;0;0
821207198;Lina Guerin;FRA;female;4/16/91;1.75;64;rugby sevens;0;0;0
546982242;Loan His;FRA;female;04/10/1999;1.6;51;gymnastics;0;0;0
586219392;Loic Pietri;FRA;male;8/27/90;1.77;81;judo;0;0;0
399652811;Lorys Bourelly;FRA;male;5/27/92;1.86;76;aquatics;0;0;0
677916006;Louisa Cadamuro;FRA;female;1/23/87;1.68;56;football;0;0;0
394180888;Louise Vanhille;FRA;female;11/06/1998;1.67;55;gymnastics;0;0;0
878070410;Luc Abalo;FRA;male;09/06/1984;1.82;86;handball;0;1;0
243504044;Lucas Daniel;FRA;male;01/01/1995;1.8;80;archery;0;0;0
549211335;Ludovic Fabregas;FRA;male;07/01/1996;1.98;100;handball;0;1;0
5384302;Ludovic Henry;FRA;male;10/04/1968;1.95;88;equestrian;0;0;0
870285108;Ludvy Vaillant;FRA;male;3/15/95;1.8;67;athletics;0;0;0
398703913;Luka Karabatic;FRA;male;4/19/88;2.02;108;handball;0;1;0
486040260;M Bar N Diaye;FRA;male;6/15/83;1.93;84;taekwondo;0;0;0
150879921;Mahiedine Mekhissi;FRA;male;3/15/85;1.9;75;athletics;0;0;1
744094711;Mamadou Kasse Hann;FRA;male;10/10/1986;1.89;79;athletics;0;0;0
224743356;Mame-Ibra Anne;FRA;male;11/07/1989;1.84;70;athletics;0;0;0
795584159;Mamoudou Eliman Hanne;FRA;male;03/06/1988;1.86;72;athletics;0;0;0
408462176;Manoel Dall Igna;FRA;male;03/12/1985;1.83;92;rugby sevens;0;0;0
283175998;Manon Brunet;FRA;female;02/07/1996;1.65;55;fencing;0;0;0
672441857;Manon Hostens;FRA;female;06/07/1994;1.69;62;canoe;0;0;0
969062147;Manon Houette;FRA;female;07/02/1992;1.68;69;handball;0;1;0
620704693;Manon Valentino;FRA;female;8/25/90;1.72;64;cycling;0;0;0
970688075;Marc-Antoine Olivier;FRA;male;6/18/96;1.83;64;aquatics;0;0;1
936647883;Margaux Chretien;FRA;female;12/11/1992;1.72;61;aquatics;0;0;0
587959959;Margaux Fabre;FRA;female;10/02/1992;1.73;58;aquatics;0;0;0
76777877;Marie Gayot;FRA;female;12/18/89;1.71;58;athletics;0;0;0
192037640;Marie Laure Delie;FRA;female;1/29/88;1.72;65;football;0;0;0
974746450;Marie Le Nepvou;FRA;female;1/25/85;1.81;72;rowing;0;0;0
372606340;Marie Prouvensier;FRA;female;02/09/1994;1.65;52;handball;0;1;0
34447682;Marie Riou;FRA;female;8/21/81;1.71;68;sailing;0;0;0
953237807;Marie Wattel;FRA;female;06/02/1997;1.81;71;aquatics;0;0;0
554344364;Marie-Florence Candassamy;FRA;female;2/26/91;1.85;74;fencing;0;0;0
307272735;Marie-Zelia Lafont;FRA;female;01/09/1987;1.71;63;canoe;0;0;0
462879813;Marielle Amant;FRA;female;12/09/1989;1.9;84;basketball;0;0;0
744691889;Marine Boyer;FRA;female;5/22/00;1.6;50;gymnastics;0;0;0
178736852;Marine Brevet;FRA;female;11/23/94;1.6;52;gymnastics;0;0;0
617653407;Marine Johannes;FRA;female;1/21/95;1.77;61;basketball;0;0;0
513001410;Marine Jurbert;FRA;female;12/11/1992;1.64;53;gymnastics;0;0;0
510987328;Marjorie Mayans;FRA;female;11/17/90;1.71;68;rugby sevens;0;0;0
983343139;Maroussia Pare;FRA;female;7/18/96;1.63;52;athletics;0;0;0
360462839;Marvin Rene;FRA;male;04/11/1995;1.77;60;athletics;0;0;0
791421238;Mathieu Albert Daniel Bauderlique;FRA;male;07/03/1989;1.85;;boxing;0;0;1
981983025;Mathieu Grebille;FRA;male;10/06/1991;1.98;100;handball;0;1;0
484330084;Mathieu Lemoine;FRA;male;4/17/84;1.76;70;equestrian;1;0;0
774702640;Mathieu Peisson;FRA;male;9/29/82;1.85;102;aquatics;0;0;0
36826829;Mathilde Andraud;FRA;female;4/28/89;1.73;70;athletics;0;0;0
802971626;Mathilde Cini;FRA;female;11/18/94;1.66;62;aquatics;0;0;0
48760156;Mathilde Lamolle;FRA;female;04/07/1997;1.67;58;shooting;0;0;0
652013285;Mathilde de Kerangat;FRA;female;10/14/91;1.72;67;sailing;0;0;0
719850911;Matthieu Androdias;FRA;male;06/11/1990;1.94;94;rowing;0;0;0
74294229;Matthieu Peche;FRA;male;10/07/1987;1.75;75;canoe;0;0;1
437683546;Matthieu Rosset;FRA;male;5/26/90;1.7;68;aquatics;0;0;0
429841022;Maxime Beaumont;FRA;male;4/23/82;1.91;94;canoe;0;1;0
232147471;Maxime Marotte;FRA;male;12/05/1986;1.72;62;cycling;0;0;0
909022255;Mehdi Marzouki;FRA;male;5/26/87;1.92;101;aquatics;0;0;0
211496382;Mehdy Metella;FRA;male;7/17/92;1.91;99;aquatics;0;1;0
309505211;Melanie Henique;FRA;female;12/22/92;1.72;60;aquatics;0;0;0
667446420;Melina Robert-Michon;FRA;female;7/18/79;1.8;85;athletics;0;1;0
395742388;Meline Gerard;FRA;female;5/30/90;1.68;61;football;0;0;0
992884097;Michael D'Almeida;FRA;male;09/03/1987;1.76;80;cycling;0;0;1
128789851;Michael Guigou;FRA;male;1/28/82;1.79;79;handball;0;1;0
831920477;Michal Izdinsky;FRA;male;7/23/92;1.78;75;aquatics;0;0;0
814967349;Mickael Gelabale;FRA;male;5/22/83;2.01;90;basketball;0;0;0
348230526;Mickael Marteau;FRA;male;9/28/92;1.79;86;rowing;0;0;0
770839524;Mickael-Meba Zeze;FRA;male;5/19/94;1.75;65;athletics;0;0;0
641363235;Nando De Colo;FRA;male;6/23/87;1.96;90;basketball;0;0;0
860019279;Nicolas Batum;FRA;male;12/14/88;2.03;105;basketball;0;0;0
153786575;Nicolas D'Oriano;FRA;male;05/05/1997;1.75;68;aquatics;0;0;0
433876140;Nicolas Mahut;FRA;male;1/21/82;1.9;82;tennis;0;0;0
148338040;Nicolas Marechal;FRA;male;03/04/1987;1.98;93;volleyball;0;0;0
797725236;Nicolas Touzaint;FRA;male;05/10/1980;1.75;62;equestrian;0;0;0
228429250;Nicolas le Goff;FRA;male;2/15/92;2.06;115;volleyball;0;0;0
483433829;Nikola Karabatic;FRA;male;04/11/1984;1.94;104;handball;0;1;0
26922064;Noe Delpech;FRA;male;2/22/86;1.81;82;sailing;0;0;0
656797479;Noemie Kober;FRA;female;12/15/93;1.8;73;rowing;0;0;0
966757117;Olivia Epoupa;FRA;female;4/30/94;1.64;53;basketball;0;0;0
207164016;Olivier Nyokas;FRA;male;6/28/86;1.89;86;handball;0;1;0
500712109;Oreane Lechenault;FRA;female;8/31/00;1.34;37;gymnastics;0;0;0
671651436;Pascal Martinot-Lagarde;FRA;male;9/22/91;1.89;85;athletics;0;0;0
674380639;Paul Omba Biongolo;FRA;male;12/28/95;1.89;;boxing;0;0;0
483710937;Pauline Biscarat;FRA;female;05/08/1989;1.57;53;rugby sevens;0;0;0
401150367;Pauline Ferrand Prevot;FRA;female;02/10/1992;1.64;52;cycling;0;0;0
780010350;Pauline Pousse;FRA;female;9/17/87;1.84;84;athletics;0;0;0
773795384;Penelope Leprevost;FRA;female;08/01/1980;1.75;55;equestrian;1;0;0
653763497;Perrine Clauzel;FRA;female;04/05/1994;1.55;47;cycling;0;0;0
336214928;Petar Tomasevic;FRA;male;01/02/1989;1.92;100;aquatics;0;0;0
905495882;Phara Anacharsis;FRA;female;12/17/83;1.77;58;athletics;0;0;0
274768032;Philippe Rozier;FRA;male;02/05/1963;1.73;63;equestrian;1;0;0
652989457;Pierre Duprat;FRA;male;11/26/89;1.75;73;judo;0;0;0
424639600;Pierre Gilles Lakafia;FRA;male;03/12/1987;1.83;95;rugby sevens;0;0;0
381048812;Pierre Houin;FRA;male;4/15/94;1.82;74;rowing;1;0;0
760941047;Pierre Le Corre;FRA;male;02/03/1990;1.76;65;triathlon;0;0;0
273264631;Pierre Plihon;FRA;male;10/29/89;1.84;130;archery;0;0;0
546837114;Pierre Pujol;FRA;male;7/13/84;1.86;90;volleyball;0;0;0
188712292;Pierre Volla;FRA;male;7/16/81;1.71;69;equestrian;0;0;0
637459176;Pierre le Coq;FRA;male;1/17/89;1.86;72;sailing;0;0;1
703056678;Pierre-Ambroise Bosse;FRA;male;05/11/1992;1.85;68;athletics;0;0;0
565117926;Pierre-Hugues Herbert;FRA;male;3/18/91;1.89;79;tennis;0;0;0
575956679;Priscilla Gneto;FRA;female;08/03/1991;1.64;52;judo;0;0;0
776117067;Remi Garsau;FRA;male;7/19/84;1.9;82;aquatics;0;0;0
746576007;Remi Saudadier;FRA;male;3/20/86;1.98;100;aquatics;0;0;0
59908931;Renaud Lavillenie;FRA;male;9/18/86;1.77;71;athletics;0;1;0
73182018;Renelle Lamote;FRA;female;12/26/93;1.65;59;athletics;0;0;0
42178820;Roger Yves Bost;FRA;male;10/21/65;1.76;80;equestrian;1;0;0
312873200;Romain Bardet;FRA;male;11/09/1990;1.84;64;cycling;0;0;0
600322031;Romain Blary;FRA;male;10/20/85;1.95;100;aquatics;0;0;0
400245389;Rose Thomas;FRA;female;11/29/88;1.63;66;rugby sevens;0;0;0
648750303;Rudy Gobert;FRA;male;6/26/92;2.15;113;basketball;0;0;0
726001944;Sabrina Delannoy;FRA;female;5/18/86;1.71;62;football;0;0;0
858092870;Sacha Valleau;FRA;male;10/08/1996;1.92;97;rugby sevens;0;0;0
20596177;Sakina Karchaoui;FRA;female;1/26/96;1.6;55;football;0;0;0
869328062;Samir Ait Said;FRA;male;11/01/1989;1.67;66;gymnastics;0;0;0
603435489;Sandie Clair;FRA;female;04/01/1988;1.6;60;cycling;0;0;0
317595891;Sandie Toletti;FRA;female;7/13/95;1.69;58;football;0;0;0
112616108;Sandra Gomis;FRA;female;11/21/83;1.65;53;athletics;0;0;0
705817505;Sandrine Gruda;FRA;female;6/25/87;1.93;83;basketball;0;0;0
988318457;Saoussen Boudiaf;FRA;female;12/31/93;1.73;69;fencing;0;0;0
920425475;Sarah Bouhaddi;FRA;female;10/17/86;1.75;68;football;0;0;0
828720993;Sarah Guyot;FRA;female;4/16/91;1.76;69;canoe;0;0;0
218628942;Sarah Michel;FRA;female;01/10/1989;1.8;65;basketball;0;0;0
950602968;Sarah Ourahmoune;FRA;female;1/21/82;1.57;;boxing;0;1;0
464482319;Sarah Steyaert;FRA;female;11/27/86;1.75;67;sailing;0;0;0
952559484;Sarah Troel;FRA;female;07/12/1986;1.75;71;canoe;0;0;0
50163222;Sebastien Combot;FRA;male;02/09/1987;1.69;64;canoe;0;0;0
394906544;Sebastien Jouve;FRA;male;12/08/1982;1.86;90;canoe;0;0;0
696726152;Sebastien Martiny;FRA;male;2/27/85;1.72;65;gymnastics;0;0;0
19644871;Shannon Izar;FRA;female;05/08/1993;1.72;68;rugby sevens;0;0;0
948358366;Simon Gauzy;FRA;male;10/25/94;1.82;77;table tennis;0;0;0
498918427;Siraba Dembele;FRA;female;6/28/86;1.72;64;handball;0;1;0
561413034;Sofian Bouvet;FRA;male;06/02/1989;1.73;63;sailing;0;0;0
496243437;Sofiane Guitone;FRA;male;3/27/89;1.86;;rugby sevens;0;0;0
147169766;Sofiane Oumiha;FRA;male;12/23/94;1.74;;boxing;0;1;0
298080547;Souleymane Diop Cissokho;FRA;male;07/04/1991;1.79;;boxing;0;0;1
948549107;Stanley Joseph;FRA;male;10/24/91;1.81;66;athletics;0;0;0
588743622;Steeve Barry;FRA;male;4/18/91;1.81;85;rugby sevens;0;0;0
533594402;Stella Akakpo;FRA;female;2/28/94;1.66;60;athletics;0;0;0
984866759;Stephanie Brieussel;FRA;female;1/29/74;1.69;55;equestrian;0;0;0
430731378;Stephanie Tirode;FRA;female;05/01/1975;1.65;78;shooting;0;0;0
791262365;Stephen Parez;FRA;male;08/01/1994;1.74;75;rugby sevens;0;0;0
153456321;Stuart Dutamby;FRA;male;4/24/94;1.76;74;athletics;0;0;0
818897478;Tamara Horacek;FRA;female;11/05/1995;1.79;80;handball;0;1;0
93902028;Teddy Atine - Venel;FRA;male;3/16/85;1.84;77;athletics;0;0;0
714540580;Teddy Riner;FRA;male;04/07/1989;2.03;139;judo;1;0;0
395956352;Terry Bouhraoua;FRA;male;8/29/87;1.69;65;rugby sevens;0;0;0
529392127;Theo Bussiere;FRA;male;1/18/95;1.9;90;aquatics;0;0;0
466992964;Theophile Onfroy;FRA;male;12/29/92;1.89;82;rowing;0;0;0
23647767;Thibault Colard;FRA;male;1/13/92;1.87;70;rowing;0;0;1
228211001;Thibault Rossard;FRA;male;8/28/93;1.93;85;volleyball;0;0;0
814590429;Thibaut Simon;FRA;male;12/18/83;1.92;98;aquatics;0;0;0
999374064;Thibaut Vallette;FRA;male;1/18/74;1.71;60;equestrian;1;0;0
50266146;Thierry Omeyer;FRA;male;11/02/1976;1.92;93;handball;0;1;0
172048822;Thomas Baroukh;FRA;male;12/15/87;1.83;70;rowing;0;0;1
896818368;Thomas Boudat;FRA;male;2/24/94;1.75;69;cycling;0;0;0
371431214;Thomas Heurtel;FRA;male;04/10/1989;1.88;83;basketball;0;0;0
